srcYear,srcMonth,srcStateName,Ration cards,Transactions through portability-Inter District under Antyodaya Anna Yojana,Transactions through portability-Inter District under Priority Household,Transactions through portability-Intra District under Antyodaya Anna Yojana,Transactions through portability-Intra District under Priority Household,Quantity distributed through portability Inter Distric under Antyodaya Anna Yojana,Quantity distributed through portability Inter District under Priority Household,Quantity distributed through portability Intra District under Antyodaya Anna Yojana,Quantity distributed through portability Intra District under Priority Household,YearCode,Year,MonthCode,Month
2019,Aug - 2019,Himachal Pradesh,682014,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Jammu And Kashmir,1676773,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Jharkhand,5710390,6,137,25615,173102,0.25,3.77,958.11,4459.06,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Karnataka,12580071,931,24366,16293,459588,0.27,4.97,3.14,62.86,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Kerala,3666989,6236,32164,90070,567639,195.15,546.85,2775.63,10557.75,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2017,Aug - 2017,Dadra & Nagar Haveli,33546,0,0,0,0,0,0,0,0,2017,"Calendar Year (Jan - Dec), 2017",201708,"August, 2017"
2019,Aug - 2019,Madhya Pradesh,7936957,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Maharashtra,14657370,6369,43751,51426,555080,210.33,980.39,1662.99,11872.82,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Meghalaya,1138,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Odisha,8683078,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Punjab,3555040,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Rajasthan,10757958,517,6429,46005,904263,17.96,151.28,1604.51,20394.26,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Sikkim,94738,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Tamil Nadu,10060099,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Telangana,5316737,16072,228447,63560,845210,590.52,5117.77,2135.75,15881.53,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Tripura,578955,2,24,194,1342,0.07,0.37,6.06,25.68,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Aug - 2019,Uttarakhand,1327780,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,Dec - 2019,Rajasthan,11015719,906,12903,58079,1165327,31.46,304.5,2025.6,26484.53,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Arunachal Pradesh,177112,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Bihar,16620345,538,3386,416123,1950591,18.66,103.68,14509.82,54163.67,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Chhattisgarh,5282952,848,149,69084,9189,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Dadra & Nagar Haveli,35744,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Daman & Diu,19981,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Goa,142152,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Gujarat,6590660,188,1778,1267,14508,6.17,41.32,42.19,346.3,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Haryana,2695216,2778,12706,57763,558943,72.84,216.25,1517.64,10871.01,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Himachal Pradesh,677566,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Jammu And Kashmir,1674639,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Jharkhand,5718871,8,141,5561,59435,0.32,3.58,212.21,1548.67,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Karnataka,12670787,1743,35950,17673,494082,0.47,8.1,6.15,115.39,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Kerala,3721509,7034,35710,106547,651666,216.06,597.29,3139.85,11762.79,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Lakshadweep,5154,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Madhya Pradesh,11723309,2422,14836,30591,200985,95.58,411.19,1173.07,5405.5,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Maharashtra,15045772,6120,46455,50188,599701,201.76,1039.35,1638.67,12781.13,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Manipur,588045,0,0,4,22,0,0,0.14,0.11,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Meghalaya,1305,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Nagaland,278761,0,26,3,598,0,0.38,0.11,6.29,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Odisha,8920120,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Sikkim,94443,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Tamil Nadu,10118619,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Telangana,5324508,17720,208050,70327,854391,658.11,4809.98,2379.34,16125.63,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Tripura,578926,43,201,605,3568,1.26,3.18,17.12,60.88,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Uttarakhand,1334146,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Uttar Pradesh,35811577,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,West Bengal,53715737,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Andaman & Nicobar Islands,16342,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Dec - 2019,Andhra Pradesh,9027217,7707,99189,136993,1785607,265.86,1606.05,4728.99,27404.5,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019"
2019,Feb - 2019,Uttar Pradesh,35460186,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Sikkim,95473,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Tamil Nadu,10051341,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Telangana,4979403,13639,174241,56700,650217,508.44,4166.91,1831.4,12644.73,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Tripura,578728,39,27,253,1516,0.11,0.4,6.27,25.34,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Andaman & Nicobar Islands,14692,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Andhra Pradesh,9194260,7448,99995,110200,1498913,253.59,1570.01,3729.01,21502.8,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Arunachal Pradesh,174631,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Bihar,24639,0,0,756,2721,0,0,25.92,81.14,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Chhattisgarh,5282952,2001,327,142317,21339,4.95,15.42,340.81,1260.4,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Dadra & Nagar Haveli,35029,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Daman & Diu,19962,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Goa,141108,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Gujarat,6613037,68,448,622,6553,2.23,11.3,21.13,164.55,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Haryana,2660657,2502,10204,57235,528865,61.06,181.24,1317.75,9720.7,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Himachal Pradesh,681926,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Jammu And Kashmir,1670607,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Jharkhand,5705374,4,108,26916,192629,0.21,3.08,1010.22,5035.96,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Karnataka,12451622,353,9937,13392,373180,0.1,1.94,2.68,53.01,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Kerala,3606718,4726,24886,72501,429229,140.14,407.99,2101.39,7925.68,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Lakshadweep,5153,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Madhya Pradesh,11744822,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Maharashtra,14317674,5725,41043,51432,497258,175.04,889.95,1620.22,10384.47,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Uttarakhand,1321763,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Odisha,8687094,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Punjab,3534827,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Feb - 2019,Rajasthan,10520093,10784,1370,2262464,119254,454.26,72.81,241532.61,20822.4,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
2019,Jan - 2019,Jammu And Kashmir,1670607,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Andaman & Nicobar Islands,14754,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Andhra Pradesh,9515657,6865,96380,104985,1462679,236.57,1495.45,3598.02,21386.31,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Arunachal Pradesh,174631,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Bihar,24639,0,0,708,2816,0,0,24.73,83.65,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Chhattisgarh,5282952,1080,175,75745,11098,5.93,19.14,369.49,1445.4,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Dadra & Nagar Haveli,34618,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Daman & Diu,19963,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Goa,141074,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Gujarat,6606307,66,416,674,6724,2.24,10.69,20.7,167.17,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Haryana,2658653,2145,9452,51924,476556,58.82,162.43,1334.65,9036.28,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Himachal Pradesh,681829,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Jharkhand,5701508,6,113,28066,196629,0.25,3.02,1065.09,5189.78,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Karnataka,12435130,302,7675,11763,338139,0.08,1.48,2.43,48.84,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Kerala,3568339,4947,26035,74803,432986,140,403.92,2037.02,7624.26,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Lakshadweep,5153,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Madhya Pradesh,11742807,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Maharashtra,14277902,5348,38430,51461,506555,153.88,776.42,1607.59,10344.79,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Meghalaya,1051,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Odisha,8690874,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Punjab,3534825,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Rajasthan,10483429,9608,1042,2280998,123040,454.11,72.77,241065.59,20796.74,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Sikkim,147313,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Tamil Nadu,20067473,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Telangana,4979403,13449,172444,56021,643405,491.99,4066.28,1761.67,12322.16,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Tripura,578706,2,23,194,1242,0.07,0.49,6.65,26.7,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Uttarakhand,1321286,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jan - 2019,Uttar Pradesh,35206377,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
2019,Jul - 2019,Uttar Pradesh,35705561,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,West Bengal,28670236,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Andaman & Nicobar Islands,14525,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Andhra Pradesh,9288954,6933,96756,124698,1673802,234.67,1448.72,4226.86,23779.78,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Arunachal Pradesh,177377,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Bihar,3785254,0,0,1690,6362,0,0,57.53,185.78,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Chhattisgarh,5282966,744,142,58307,8397,1.96,6.26,64.11,343.28,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Dadra & Nagar Haveli,35514,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Daman & Diu,19952,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Goa,141467,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Gujarat,6623852,85,671,670,7180,2.73,15.98,22.24,179.75,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Haryana,2801606,2274,9763,56683,514768,56.51,168.35,1507.54,10686.05,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Himachal Pradesh,683023,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Jammu And Kashmir,1676052,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Jharkhand,5711250,9,119,28881,202806,0.42,3.27,1068.49,5303.3,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Karnataka,12550576,669,18227,15481,434957,0.23,4.15,5.36,100.71,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Kerala,3652235,6055,31167,88393,548333,183.63,510.04,2665.72,10080.04,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Madhya Pradesh,7938983,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Maharashtra,14616387,5509,39597,52122,537900,181.99,902.95,1688.57,11512.49,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Meghalaya,1138,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Odisha,8683078,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Rajasthan,10673183,15368,1112,1681370,87966,728.39,104.81,273723.82,23409.33,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Sikkim,95116,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Tamil Nadu,10086235,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Telangana,5799801,15376,193835,62365,738656,565.02,4550.52,2066.08,14332.98,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Tripura,578881,3,30,237,1445,0.11,0.46,7.03,28.02,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jul - 2019,Uttarakhand,1325374,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,Jun - 2019,Sikkim,95233,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Andaman & Nicobar Islands,14525,0,2,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Andhra Pradesh,9293099,6868,91779,116469,1579963,232.32,1376.49,3941.44,22434.57,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Arunachal Pradesh,177404,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Bihar,1150110,1,1,404,2891,0.04,0.01,13.85,86.66,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Chhattisgarh,5281709,1244,207,81819,11887,1.54,4.91,16.69,54.78,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Dadra & Nagar Haveli,35470,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Daman & Diu,19951,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Goa,141399,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Gujarat,6624669,69,583,611,6969,1.97,13.33,20.4,172.4,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Haryana,2665099,2270,9466,54124,490000,56.29,160.71,1454.49,9990.32,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Himachal Pradesh,674900,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Jammu And Kashmir,1674922,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Jharkhand,5701697,5,111,28478,200872,0.14,2.76,1066.95,5292.87,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Karnataka,12469982,526,14040,13969,387883,0.18,3.19,4.89,90.73,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Kerala,3662695,5442,27904,81633,499982,174.31,482.07,2524.52,9486.18,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Madhya Pradesh,11747674,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Maharashtra,14578890,5154,37361,50692,530712,169.37,854.12,1636.74,11333.78,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Meghalaya,1123,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Odisha,8685358,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Punjab,3555040,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Rajasthan,10611746,6112,468,679678,35274,649.81,96.41,263793.35,22549,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Tamil Nadu,10086016,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Telangana,5799801,14121,177468,59541,703751,520.66,4199.54,1968.91,13656.44,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Tripura,578853,2,29,181,1257,0.05,0.46,5.48,25.31,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Uttarakhand,1323272,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,Uttar Pradesh,36028055,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Jun - 2019,West Bengal,1064402,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019"
2019,Mar - 2019,Tripura,578761,4,20,226,1589,0.14,0.38,7.38,33.08,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Uttar Pradesh,35551825,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Sikkim,95347,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Tamil Nadu,10071195,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Andaman & Nicobar Islands,14637,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Andhra Pradesh,9193810,8280,105324,112235,1516218,281.6,1635.33,3795.24,21692.68,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Arunachal Pradesh,174631,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Bihar,24639,0,0,726,2910,0,0,25.13,88.85,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Chhattisgarh,5282952,0,0,0,0,1.47,4.92,492.65,944.32,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Dadra & Nagar Haveli,35179,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Daman & Diu,19935,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Goa,141164,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2021,Mar - 2021,Ladakh,29015,0,0,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2019,Mar - 2019,Gujarat,6635509,66,491,641,7146,2.17,12.03,19.85,179.82,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Uttarakhand,1322256,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Haryana,2662272,2577,10446,55955,512948,64.16,186.37,1306.64,9174.29,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Himachal Pradesh,681586,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Jammu And Kashmir,1672692,0,0,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Jharkhand,5706206,7,109,28455,203283,0.25,3.13,1090.41,5419.56,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
2019,Mar - 2019,Karnataka,12464522,429,12232,14220,404799,0.12,2.42,2.83,56.52,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019"
